# Rocketfuel topology converted to ndnSIM format
# Nodes: 700, Links: 2279
# Bandwidth: 10Gbps, Delay: 2ms

router

# node	comment	yPos	xPos
Node178	Node185	10Gbps	1	2ms	100
Node178	Node398	10Gbps	1	2ms	100
Node178	Node429	10Gbps	1	2ms	100
Node178	Node484	10Gbps	1	2ms	100
Node178	Node679	10Gbps	1	2ms	100
Node179	Node193	10Gbps	1	2ms	100
Node179	Node220	10Gbps	1	2ms	100
Node179	Node336	10Gbps	1	2ms	100
Node179	Node348	10Gbps	1	2ms	100
Node179	Node464	10Gbps	1	2ms	100
Node179	Node581	10Gbps	1	2ms	100
Node179	Node606	10Gbps	1	2ms	100
Node179	Node625	10Gbps	1	2ms	100
Node179	Node643	10Gbps	1	2ms	100
Node179	Node682	10Gbps	1	2ms	100
Node180	Node291	10Gbps	1	2ms	100
Node180	Node308	10Gbps	1	2ms	100
Node180	Node322	10Gbps	1	2ms	100
Node180	Node350	10Gbps	1	2ms	100
Node180	Node351	10Gbps	1	2ms	100
Node180	Node366	10Gbps	1	2ms	100
Node180	Node376	10Gbps	1	2ms	100
Node180	Node384	10Gbps	1	2ms	100
Node180	Node402	10Gbps	1	2ms	100
Node180	Node424	10Gbps	1	2ms	100
Node180	Node434	10Gbps	1	2ms	100
Node180	Node588	10Gbps	1	2ms	100
Node180	Node609	10Gbps	1	2ms	100
Node181	Node228	10Gbps	1	2ms	100
Node181	Node292	10Gbps	1	2ms	100
Node182	Node544	10Gbps	1	2ms	100
Node183	Node188	10Gbps	1	2ms	100
Node183	Node195	10Gbps	1	2ms	100
Node183	Node196	10Gbps	1	2ms	100
Node183	Node197	10Gbps	1	2ms	100
Node183	Node202	10Gbps	1	2ms	100
Node184	Node200	10Gbps	1	2ms	100
Node184	Node204	10Gbps	1	2ms	100
Node184	Node521	10Gbps	1	2ms	100
Node185	Node191	10Gbps	1	2ms	100
Node185	Node440	10Gbps	1	2ms	100
Node185	Node452	10Gbps	1	2ms	100
Node185	Node461	10Gbps	1	2ms	100
Node185	Node699	10Gbps	1	2ms	100
Node186	Node193	10Gbps	1	2ms	100
Node186	Node581	10Gbps	1	2ms	100
Node186	Node606	10Gbps	1	2ms	100
Node186	Node625	10Gbps	1	2ms	100
Node187	Node187	10Gbps	1	2ms	100
Node187	Node237	10Gbps	1	2ms	100
Node187	Node269	10Gbps	1	2ms	100
Node187	Node294	10Gbps	1	2ms	100
Node187	Node325	10Gbps	1	2ms	100
Node187	Node353	10Gbps	1	2ms	100
Node187	Node394	10Gbps	1	2ms	100
Node187	Node466	10Gbps	1	2ms	100
Node187	Node476	10Gbps	1	2ms	100
Node187	Node479	10Gbps	1	2ms	100
Node187	Node486	10Gbps	1	2ms	100
Node187	Node497	10Gbps	1	2ms	100
Node187	Node503	10Gbps	1	2ms	100
Node187	Node516	10Gbps	1	2ms	100
Node187	Node525	10Gbps	1	2ms	100
Node187	Node544	10Gbps	1	2ms	100
Node187	Node567	10Gbps	1	2ms	100
Node187	Node592	10Gbps	1	2ms	100
Node187	Node612	10Gbps	1	2ms	100
Node187	Node633	10Gbps	1	2ms	100
Node187	Node667	10Gbps	1	2ms	100
Node188	Node195	10Gbps	1	2ms	100
Node188	Node196	10Gbps	1	2ms	100
Node188	Node197	10Gbps	1	2ms	100
Node188	Node203	10Gbps	1	2ms	100
Node188	Node387	10Gbps	1	2ms	100
Node188	Node388	10Gbps	1	2ms	100
Node189	Node200	10Gbps	1	2ms	100
Node189	Node204	10Gbps	1	2ms	100
Node189	Node250	10Gbps	1	2ms	100
Node189	Node372	10Gbps	1	2ms	100
Node189	Node397	10Gbps	1	2ms	100
Node189	Node428	10Gbps	1	2ms	100
Node189	Node437	10Gbps	1	2ms	100
Node189	Node451	10Gbps	1	2ms	100
Node189	Node460	10Gbps	1	2ms	100
Node189	Node470	10Gbps	1	2ms	100
Node189	Node483	10Gbps	1	2ms	100
Node189	Node494	10Gbps	1	2ms	100
Node189	Node541	10Gbps	1	2ms	100
Node189	Node685	10Gbps	1	2ms	100
Node190	Node200	10Gbps	1	2ms	100
Node190	Node204	10Gbps	1	2ms	100
Node190	Node250	10Gbps	1	2ms	100
Node190	Node372	10Gbps	1	2ms	100
Node190	Node397	10Gbps	1	2ms	100
Node190	Node415	10Gbps	1	2ms	100
Node190	Node428	10Gbps	1	2ms	100
Node190	Node437	10Gbps	1	2ms	100
Node190	Node451	10Gbps	1	2ms	100
Node190	Node460	10Gbps	1	2ms	100
Node190	Node470	10Gbps	1	2ms	100
Node190	Node483	10Gbps	1	2ms	100
Node190	Node541	10Gbps	1	2ms	100
Node190	Node562	10Gbps	1	2ms	100
Node190	Node573	10Gbps	1	2ms	100
Node191	Node698	10Gbps	1	2ms	100
Node192	Node306	10Gbps	1	2ms	100
Node192	Node320	10Gbps	1	2ms	100
Node192	Node660	10Gbps	1	2ms	100
Node193	Node306	10Gbps	1	2ms	100
Node193	Node320	10Gbps	1	2ms	100
Node193	Node660	10Gbps	1	2ms	100
Node198	Node204	10Gbps	1	2ms	100
Node198	Node372	10Gbps	1	2ms	100
Node198	Node397	10Gbps	1	2ms	100
Node198	Node428	10Gbps	1	2ms	100
Node198	Node437	10Gbps	1	2ms	100
Node198	Node451	10Gbps	1	2ms	100
Node198	Node460	10Gbps	1	2ms	100
Node198	Node470	10Gbps	1	2ms	100
Node198	Node483	10Gbps	1	2ms	100
Node198	Node494	10Gbps	1	2ms	100
Node198	Node521	10Gbps	1	2ms	100
Node198	Node541	10Gbps	1	2ms	100
Node198	Node686	10Gbps	1	2ms	100
Node199	Node204	10Gbps	1	2ms	100
Node199	Node372	10Gbps	1	2ms	100
Node199	Node397	10Gbps	1	2ms	100
Node199	Node428	10Gbps	1	2ms	100
Node199	Node437	10Gbps	1	2ms	100
Node199	Node451	10Gbps	1	2ms	100
Node199	Node460	10Gbps	1	2ms	100
Node199	Node470	10Gbps	1	2ms	100
Node199	Node483	10Gbps	1	2ms	100
Node199	Node494	10Gbps	1	2ms	100
Node199	Node521	10Gbps	1	2ms	100
Node199	Node541	10Gbps	1	2ms	100
Node200	Node372	10Gbps	1	2ms	100
Node200	Node397	10Gbps	1	2ms	100
Node200	Node428	10Gbps	1	2ms	100
Node200	Node437	10Gbps	1	2ms	100
Node200	Node451	10Gbps	1	2ms	100
Node200	Node460	10Gbps	1	2ms	100
Node200	Node470	10Gbps	1	2ms	100
Node200	Node483	10Gbps	1	2ms	100
Node200	Node494	10Gbps	1	2ms	100
Node200	Node521	10Gbps	1	2ms	100
Node200	Node541	10Gbps	1	2ms	100
Node200	Node686	10Gbps	1	2ms	100
Node201	Node699	10Gbps	1	2ms	100
Node203	Node540	10Gbps	1	2ms	100
Node204	Node563	10Gbps	1	2ms	100
Node205	Node698	10Gbps	1	2ms	100
Node206	Node238	10Gbps	1	2ms	100
Node206	Node271	10Gbps	1	2ms	100
Node206	Node408	10Gbps	1	2ms	100
Node206	Node517	10Gbps	1	2ms	100
Node206	Node568	10Gbps	1	2ms	100
Node206	Node593	10Gbps	1	2ms	100
Node206	Node613	10Gbps	1	2ms	100
Node206	Node635	10Gbps	1	2ms	100
Node206	Node649	10Gbps	1	2ms	100
Node207	Node238	10Gbps	1	2ms	100
Node207	Node271	10Gbps	1	2ms	100
Node207	Node408	10Gbps	1	2ms	100
Node207	Node517	10Gbps	1	2ms	100
Node207	Node568	10Gbps	1	2ms	100
Node207	Node593	10Gbps	1	2ms	100
Node207	Node613	10Gbps	1	2ms	100
Node207	Node635	10Gbps	1	2ms	100
Node207	Node649	10Gbps	1	2ms	100
Node209	Node238	10Gbps	1	2ms	100
Node209	Node271	10Gbps	1	2ms	100
Node209	Node408	10Gbps	1	2ms	100
Node209	Node517	10Gbps	1	2ms	100
Node209	Node568	10Gbps	1	2ms	100
Node209	Node593	10Gbps	1	2ms	100
Node209	Node613	10Gbps	1	2ms	100
Node209	Node635	10Gbps	1	2ms	100
Node209	Node649	10Gbps	1	2ms	100
Node210	Node211	10Gbps	1	2ms	100
Node213	Node221	10Gbps	1	2ms	100
Node214	Node222	10Gbps	1	2ms	100
Node219	Node226	10Gbps	1	2ms	100
Node227	Node449	10Gbps	1	2ms	100
Node238	Node239	10Gbps	1	2ms	100
Node238	Node240	10Gbps	1	2ms	100
Node238	Node295	10Gbps	1	2ms	100
Node238	Node312	10Gbps	1	2ms	100
Node238	Node327	10Gbps	1	2ms	100
Node238	Node669	10Gbps	1	2ms	100
Node238	Node689	10Gbps	1	2ms	100
Node246	Node247	10Gbps	1	2ms	100
Node249	Node250	10Gbps	1	2ms	100
Node253	Node282	10Gbps	1	2ms	100
Node253	Node302	10Gbps	1	2ms	100
Node253	Node319	10Gbps	1	2ms	100
Node253	Node417	10Gbps	1	2ms	100
Node253	Node574	10Gbps	1	2ms	100
Node253	Node602	10Gbps	1	2ms	100
Node253	Node622	10Gbps	1	2ms	100
Node271	Node295	10Gbps	1	2ms	100
Node271	Node312	10Gbps	1	2ms	100
Node271	Node327	10Gbps	1	2ms	100
Node271	Node669	10Gbps	1	2ms	100
Node271	Node689	10Gbps	1	2ms	100
Node273	Node273	10Gbps	1	2ms	100
Node275	Node691	10Gbps	1	2ms	100
Node278	Node360	10Gbps	1	2ms	100
Node288	Node644	10Gbps	1	2ms	100
Node291	Node629	10Gbps	1	2ms	100
Node295	Node408	10Gbps	1	2ms	100
Node295	Node517	10Gbps	1	2ms	100
Node295	Node568	10Gbps	1	2ms	100
Node295	Node593	10Gbps	1	2ms	100
Node295	Node613	10Gbps	1	2ms	100
Node295	Node635	10Gbps	1	2ms	100
Node295	Node649	10Gbps	1	2ms	100
Node298	Node360	10Gbps	1	2ms	100
Node300	Node330	10Gbps	1	2ms	100
Node308	Node629	10Gbps	1	2ms	100
Node312	Node408	10Gbps	1	2ms	100
Node312	Node517	10Gbps	1	2ms	100
Node312	Node568	10Gbps	1	2ms	100
Node312	Node593	10Gbps	1	2ms	100
Node312	Node613	10Gbps	1	2ms	100
Node312	Node635	10Gbps	1	2ms	100
Node312	Node649	10Gbps	1	2ms	100
Node314	Node315	10Gbps	1	2ms	100
Node322	Node629	10Gbps	1	2ms	100
Node327	Node593	10Gbps	1	2ms	100
Node327	Node613	10Gbps	1	2ms	100
Node327	Node635	10Gbps	1	2ms	100
Node329	Node329	10Gbps	1	2ms	100
Node332	Node363	10Gbps	1	2ms	100
Node333	Node334	10Gbps	1	2ms	100
Node343	Node360	10Gbps	1	2ms	100
Node353	Node354	10Gbps	1	2ms	100
Node356	Node357	10Gbps	1	2ms	100
Node356	Node358	10Gbps	1	2ms	100
Node361	Node362	10Gbps	1	2ms	100
Node363	Node373	10Gbps	1	2ms	100
Node363	Node382	10Gbps	1	2ms	100
Node363	Node391	10Gbps	1	2ms	100
Node366	Node464	10Gbps	1	2ms	100
Node366	Node629	10Gbps	1	2ms	100
Node374	Node375	10Gbps	1	2ms	100
Node376	Node464	10Gbps	1	2ms	100
Node376	Node629	10Gbps	1	2ms	100
Node384	Node629	10Gbps	1	2ms	100
Node395	Node396	10Gbps	1	2ms	100
Node402	Node629	10Gbps	1	2ms	100
Node408	Node669	10Gbps	1	2ms	100
Node412	Node427	10Gbps	1	2ms	100
Node417	Node417	10Gbps	1	2ms	100
Node424	Node629	10Gbps	1	2ms	100
Node425	Node436	10Gbps	1	2ms	100
Node425	Node449	10Gbps	1	2ms	100
Node425	Node481	10Gbps	1	2ms	100
Node425	Node537	10Gbps	1	2ms	100
Node425	Node551	10Gbps	1	2ms	100
Node432	Node433	10Gbps	1	2ms	100
Node434	Node629	10Gbps	1	2ms	100
Node436	Node468	10Gbps	1	2ms	100
Node468	Node469	10Gbps	1	2ms	100
Node479	Node480	10Gbps	1	2ms	100
Node493	Node493	10Gbps	1	2ms	100
Node506	Node506	10Gbps	1	2ms	100
Node509	Node629	10Gbps	1	2ms	100
Node517	Node669	10Gbps	1	2ms	100
Node517	Node689	10Gbps	1	2ms	100
Node527	Node530	10Gbps	1	2ms	100
Node532	Node536	10Gbps	1	2ms	100
Node533	Node536	10Gbps	1	2ms	100
Node568	Node669	10Gbps	1	2ms	100
Node568	Node689	10Gbps	1	2ms	100
Node569	Node569	10Gbps	1	2ms	100
Node574	Node575	10Gbps	1	2ms	100
Node578	Node579	10Gbps	1	2ms	100
Node588	Node629	10Gbps	1	2ms	100
Node593	Node669	10Gbps	1	2ms	100
Node593	Node689	10Gbps	1	2ms	100
Node597	Node600	10Gbps	1	2ms	100
Node609	Node609	10Gbps	1	2ms	100
Node609	Node610	10Gbps	1	2ms	100
Node609	Node629	10Gbps	1	2ms	100
Node613	Node669	10Gbps	1	2ms	100
Node613	Node689	10Gbps	1	2ms	100
Node631	Node631	10Gbps	1	2ms	100
Node635	Node669	10Gbps	1	2ms	100
Node635	Node689	10Gbps	1	2ms	100
Node637	Node637	10Gbps	1	2ms	100
Node649	Node651	10Gbps	1	2ms	100
Node649	Node669	10Gbps	1	2ms	100
Node649	Node689	10Gbps	1	2ms	100
Node652	Node653	10Gbps	1	2ms	100
Node667	Node668	10Gbps	1	2ms	100
